Territory,State Name,State Abbreviation,State Code,County Name,City Code,County Code
U,MICHIGAN,MI,26,IRON MOUNTAIN,2450,043
U,MICHIGAN,MI,26,IRON RIVER,2460,071
U,MICHIGAN,MI,26,IRONS,2462,085
U,MICHIGAN,MI,26,IRONWOOD,2470,053
U,MICHIGAN,MI,26,ISABELLA,,073
U,MICHIGAN,MI,26,ISHPEMING,2480,103
U,MICHIGAN,MI,26,ISLE ROYALE NAT PK,2482,083
U,MICHIGAN,MI,26,ITHACA,2490,057
U,MICHIGAN,MI,26,JACKSON,,075
U,MICHIGAN,MI,26,JACKSON,2500,075
U,MICHIGAN,MI,26,JACOBSVILLE,2501,061
U,MICHIGAN,MI,26,JAMESTOWN,2503,139
U,MICHIGAN,MI,26,JASPER,2504,091
U,MICHIGAN,MI,26,JEDDO,2502,147
U,MICHIGAN,MI,26,JENISON,2505,139
U,MICHIGAN,MI,26,JEROME,2506,059
U,MICHIGAN,MI,26,JOHANNESBURG,2507,137
U,MICHIGAN,MI,26,JONES,2508,027
U,MICHIGAN,MI,26,JONESVILLE,2510,059
U,MICHIGAN,MI,26,K I SAWYER AFB,2597,103
U,MICHIGAN,MI,26,KALAMAZOO,,077
U,MICHIGAN,MI,26,KALAMAZOO,2520,077
U,MICHIGAN,MI,26,KALEVA,2530,101
U,MICHIGAN,MI,26,KALKASKA,,079
U,MICHIGAN,MI,26,KALKASKA,2540,079
U,MICHIGAN,MI,26,KARLIN,2541,055
U,MICHIGAN,MI,26,KAWKAWLIN,2543,017
U,MICHIGAN,MI,26,KEARSARGE,2546,061
U,MICHIGAN,MI,26,KEEGO HARBOR,2545,125
U,MICHIGAN,MI,26,KEELER,2544,159
U,MICHIGAN,MI,26,KENDALL,2547,159
U,MICHIGAN,MI,26,KENT,,081
U,MICHIGAN,MI,26,KENT CITY,2550,081
U,MICHIGAN,MI,26,KENTON,2552,061
U,MICHIGAN,MI,26,KENTWOOD,2553,081
U,MICHIGAN,MI,26,KEWADIN,2554,009
U,MICHIGAN,MI,26,KEWEENAW,,083
U,MICHIGAN,MI,26,KEWEENAW BAY,2555,013
U,MICHIGAN,MI,26,KIBBIE,2557,159
U,MICHIGAN,MI,26,KIMBALL,2558,147
U,MICHIGAN,MI,26,KINCHELOE,2559,033
U,MICHIGAN,MI,26,KINDE,2560,063
U,MICHIGAN,MI,26,KINGSFORD,2570,043
U,MICHIGAN,MI,26,KINGSLEY,2580,055
U,MICHIGAN,MI,26,KINGSTON,2590,157
U,MICHIGAN,MI,26,KINROSS,2594,033
U,MICHIGAN,MI,26,KINROSS AFB,2595,033
U,MICHIGAN,MI,26,KIPLING,2596,041
U,MICHIGAN,MI,26,KIVA,2598,003
U,MICHIGAN,MI,26,L'ANSE,2690,013
U,MICHIGAN,MI,26,LA GRANGE,2601,027
U,MICHIGAN,MI,26,LA SALLE,2723,115
U,MICHIGAN,MI,26,LACHINE,2599,007
U,MICHIGAN,MI,26,LACOTA,2602,159
U,MICHIGAN,MI,26,LAINGSBURG,2600,155
U,MICHIGAN,MI,26,LAKE,2607,035
U,MICHIGAN,MI,26,LAKE,,085
U,MICHIGAN,MI,26,LAKE ANGELUS,2610,125
U,MICHIGAN,MI,26,LAKE ANN,2620,019
U,MICHIGAN,MI,26,LAKE CITY,2630,113
U,MICHIGAN,MI,26,LAKE ELMORE,0293,015
U,MICHIGAN,MI,26,LAKE FENTON,2629,049
U,MICHIGAN,MI,26,LAKE GEORGE,2628,035
U,MICHIGAN,MI,26,LAKE LEELANAU,2635,089
U,MICHIGAN,MI,26,LAKE LINDEN,2640,061
U,MICHIGAN,MI,26,LAKE ODESSA,2650,067
U,MICHIGAN,MI,26,LAKE ORION,2660,125
U,MICHIGAN,MI,26,LAKE ORION HTS,2670,125
U,MICHIGAN,MI,26,LAKELAND,2634,093
U,MICHIGAN,MI,26,LAKEPORT,2675,147
U,MICHIGAN,MI,26,LAKESHORE,2676,005
U,MICHIGAN,MI,26,LAKESIDE,2677,021
U,MICHIGAN,MI,26,LAKEVIEW,2680,117
U,MICHIGAN,MI,26,LAKEVILLE,2679,125
U,MICHIGAN,MI,26,LAMBERTVILLE,2684,115
U,MICHIGAN,MI,26,LAMONT,2685,139
U,MICHIGAN,MI,26,LANSING,2700,065
U,MICHIGAN,MI,26,LANSING,2700,037
U,MICHIGAN,MI,26,LANSING,2700,045
U,MICHIGAN,MI,26,LAPEER,2710,087
U,MICHIGAN,MI,26,LAPEER,,087
U,MICHIGAN,MI,26,LAPEER HEIGHTS,2720,049
U,MICHIGAN,MI,26,LATHRUP VILLAGE,2725,125
U,MICHIGAN,MI,26,LAURIUM,2730,061
U,MICHIGAN,MI,26,LAWRENCE,2740,159
U,MICHIGAN,MI,26,LAWTON,2750,159
U,MICHIGAN,MI,26,LE ROY,2770,133
U,MICHIGAN,MI,26,LEELANAU,,089
U,MICHIGAN,MI,26,LELAND,2758,089
U,MICHIGAN,MI,26,LENAWEE,,091
U,MICHIGAN,MI,26,LENNON,2759,155
U,MICHIGAN,MI,26,LENNON,2759,049
U,MICHIGAN,MI,26,LENOX,2761,099
U,MICHIGAN,MI,26,LEONARD,2760,125
U,MICHIGAN,MI,26,LEONI,2764,075
U,MICHIGAN,MI,26,LEONIDAS,2765,149
U,MICHIGAN,MI,26,LESLIE,2780,065
U,MICHIGAN,MI,26,LEVEL PARK,2790,025
U,MICHIGAN,MI,26,LEVERING,2792,047
U,MICHIGAN,MI,26,LEWISTON,2794,119
U,MICHIGAN,MI,26,LEXINGTON,2800,151
U,MICHIGAN,MI,26,LIMESTONE,2808,003
U,MICHIGAN,MI,26,LINCOLN,2810,001
U,MICHIGAN,MI,26,LINCOLN PARK,2820,163
U,MICHIGAN,MI,26,LINDEN,2830,049
U,MICHIGAN,MI,26,LINWOOD,2835,017
U,MICHIGAN,MI,26,LITCHFIELD,2840,059
U,MICHIGAN,MI,26,LITTLE LAKE,2843,103
U,MICHIGAN,MI,26,LIVINGSTON,,093
U,MICHIGAN,MI,26,LIVONIA,2850,163
U,MICHIGAN,MI,26,LONG LAKE,2853,069
U,MICHIGAN,MI,26,LORETTO,2856,043
U,MICHIGAN,MI,26,LOWELL,2860,081
U,MICHIGAN,MI,26,LUCE,,095
U,MICHIGAN,MI,26,LUDINGTON,2870,105
U,MICHIGAN,MI,26,LUM,2872,087
U,MICHIGAN,MI,26,LUNA PIER,2874,115
U,MICHIGAN,MI,26,LUPTON,2876,129
U,MICHIGAN,MI,26,LUTHER,2880,085
U,MICHIGAN,MI,26,LUZERNE,2885,135
U,MICHIGAN,MI,26,LYONS,2890,067
U,MICHIGAN,MI,26,MACATAWA,2919,139
U,MICHIGAN,MI,26,MACKINAC,,097
U,MICHIGAN,MI,26,MACKINAC ISLAND,2920,097
U,MICHIGAN,MI,26,MACKINAW CITY,2930,047
U,MICHIGAN,MI,26,MACKINAW CITY,2930,031
U,MICHIGAN,MI,26,MACOMB,2933,099
U,MICHIGAN,MI,26,MACOMB,,099
U,MICHIGAN,MI,26,"MACOMB, TOWNSHIP",2934,099
U,MICHIGAN,MI,26,MADISON HEIGHTS,2935,125
U,MICHIGAN,MI,26,MANCELONA,2940,009
U,MICHIGAN,MI,26,MANCHESTER,2950,161
U,MICHIGAN,MI,26,MANISTEE,2960,101
U,MICHIGAN,MI,26,MANISTEE,,101
U,MICHIGAN,MI,26,MANISTIQUE,2970,153
U,MICHIGAN,MI,26,MANITOU BEACH,2980,091
U,MICHIGAN,MI,26,MANTON,2990,165
U,MICHIGAN,MI,26,MAPLE CITY,2995,089
U,MICHIGAN,MI,26,MAPLE RAPIDS,3000,037
U,MICHIGAN,MI,26,MARCELLUS,3010,027
U,MICHIGAN,MI,26,MARENGO,3014,025
U,MICHIGAN,MI,26,MARENISCO,3015,053
U,MICHIGAN,MI,26,MARINE CITY,3020,147
U,MICHIGAN,MI,26,MARION,3030,133
U,MICHIGAN,MI,26,MARLETTE,3045,151
U,MICHIGAN,MI,26,MARNE,3048,139
U,MICHIGAN,MI,26,MARQUETTE,3050,103
U,MICHIGAN,MI,26,MARQUETTE,,103
U,MICHIGAN,MI,26,MARSHALL,3060,025
U,MICHIGAN,MI,26,MARTIN,3070,005
U,MICHIGAN,MI,26,MARYSVILLE,3080,147
U,MICHIGAN,MI,26,MASON,,105
U,MICHIGAN,MI,26,MASON,3090,065
U,MICHIGAN,MI,26,MASONVILLE,3091,041
U,MICHIGAN,MI,26,MASS,3093,131
U,MICHIGAN,MI,26,MATTAWAN,3095,159
U,MICHIGAN,MI,26,MAYBEE,3100,115
U,MICHIGAN,MI,26,MAYFIELD,3105,055
U,MICHIGAN,MI,26,MAYVILLE,3110,157
U,MICHIGAN,MI,26,MCBAIN,2900,113
U,MICHIGAN,MI,26,MCBRIDE,2910,117
U,MICHIGAN,MI,26,MCCORDS,2915,081
U,MICHIGAN,MI,26,MCFARLAND,2917,103
U,MICHIGAN,MI,26,MCMILLAN,2932,095
U,MICHIGAN,MI,26,MEARS,3115,127
U,MICHIGAN,MI,26,MECOSTA,,107
U,MICHIGAN,MI,26,MECOSTA,3120,107
U,MICHIGAN,MI,26,MELVIN,3130,151
U,MICHIGAN,MI,26,MELVINDALE,3140,163
U,MICHIGAN,MI,26,MEMPHIS,3150,147
U,MICHIGAN,MI,26,MEMPHIS,3150,099
U,MICHIGAN,MI,26,MENDON,3160,149
U,MICHIGAN,MI,26,MENOMINEE,,109
U,MICHIGAN,MI,26,MENOMINEE,3170,109
U,MICHIGAN,MI,26,MERRILL,3180,145
U,MICHIGAN,MI,26,MERRITT,3182,113
U,MICHIGAN,MI,26,MERRIWEATHER,3183,131
U,MICHIGAN,MI,26,MESICK,3190,165
U,MICHIGAN,MI,26,METAMORA,3200,087
U,MICHIGAN,MI,26,MICHIANA,3210,021
U,MICHIGAN,MI,26,MICHIGAMME,3219,103
U,MICHIGAN,MI,26,MICHIGAN CENTER,3220,075
U,MICHIGAN,MI,26,MIDDLETON,3224,057
U,MICHIGAN,MI,26,MIDDLEVILLE,3230,015
U,MICHIGAN,MI,26,MIDLAND,3240,111
U,MICHIGAN,MI,26,MIDLAND,,111
U,MICHIGAN,MI,26,MIKADO,3247,001
U,MICHIGAN,MI,26,MILAN,3250,161
U,MICHIGAN,MI,26,MILAN,3250,115
U,MICHIGAN,MI,26,MILBURG,3255,021
U,MICHIGAN,MI,26,MILFORD,3260,125
U,MICHIGAN,MI,26,MILLBROOK,3261,107
U,MICHIGAN,MI,26,MILLERSBURG,3270,141
U,MICHIGAN,MI,26,MILLET,3275,045
U,MICHIGAN,MI,26,MILLINGTON,3280,157
U,MICHIGAN,MI,26,MINDEN CITY,3290,151
U,MICHIGAN,MI,26,MINERAL HILLS,3300,071
U,MICHIGAN,MI,26,MIO,3305,135
U,MICHIGAN,MI,26,MISSAUKEE,,113
U,MICHIGAN,MI,26,MOHAWK,3310,083
U,MICHIGAN,MI,26,MOLINE,3315,005
U,MICHIGAN,MI,26,MONROE,3320,115
U,MICHIGAN,MI,26,MONROE,,115
U,MICHIGAN,MI,26,MONTAGUE,3330,121
U,MICHIGAN,MI,26,MONTCALM,,117
U,MICHIGAN,MI,26,MONTGOMERY,3340,059
U,MICHIGAN,MI,26,MONTMORENCY,,119
U,MICHIGAN,MI,26,MONTROSE,3350,049
U,MICHIGAN,MI,26,MORAN,3359,097
U,MICHIGAN,MI,26,MORENCI,3360,091
U,MICHIGAN,MI,26,MORLEY,3370,107
U,MICHIGAN,MI,26,MORRICE,3380,155
U,MICHIGAN,MI,26,MOSCOW,3381,059
U,MICHIGAN,MI,26,MOSHERVILLE,3382,059
U,MICHIGAN,MI,26,MOTTVILLE,3385,149
U,MICHIGAN,MI,26,MOUNT CLEMENS,3390,099
U,MICHIGAN,MI,26,MOUNT FOREST,3395,017
U,MICHIGAN,MI,26,MOUNT MORRIS,3400,049
U,MICHIGAN,MI,26,MOUNT PLEASANT,3410,073
U,MICHIGAN,MI,26,MUIR,3420,067
U,MICHIGAN,MI,26,MULLETT LAKE,3427,031
U,MICHIGAN,MI,26,MULLIKEN,3430,045
U,MICHIGAN,MI,26,MUNGER,3435,017
U,MICHIGAN,MI,26,MUNISING,3440,003
U,MICHIGAN,MI,26,MUNITH,3442,075
U,MICHIGAN,MI,26,MUNSON,3444,091
U,MICHIGAN,MI,26,MUSKEGON,3450,121
U,MICHIGAN,MI,26,MUSKEGON,,121
U,MICHIGAN,MI,26,MUSKEGON HTS,3460,121
U,MICHIGAN,MI,26,NADEAU,3463,109
U,MICHIGAN,MI,26,NAHMA,3464,041
U,MICHIGAN,MI,26,NAPOLEON,3466,075
U,MICHIGAN,MI,26,NASHVILLE,3470,015
U,MICHIGAN,MI,26,NATIONAL CITY,3471,069
U,MICHIGAN,MI,26,NATIONAL MINE,3472,103
U,MICHIGAN,MI,26,NAUBINWAY,3475,097
U,MICHIGAN,MI,26,NEGAUNEE,3480,103
U,MICHIGAN,MI,26,NESTORIA,3488,013
U,MICHIGAN,MI,26,NEW BALTIMORE,3500,099
U,MICHIGAN,MI,26,NEW BALTIMORE,3500,147
U,MICHIGAN,MI,26,NEW BOSTON,3515,163
U,MICHIGAN,MI,26,NEW BUFFALO,3520,021
U,MICHIGAN,MI,26,NEW ERA,3530,127
U,MICHIGAN,MI,26,NEW HAVEN,3540,099
U,MICHIGAN,MI,26,NEW HUDSON,3545,125
U,MICHIGAN,MI,26,NEW LOTHROP,3550,155
U,MICHIGAN,MI,26,NEW RICHMOND,3555,005
U,MICHIGAN,MI,26,NEW SWANZY,3556,103
U,MICHIGAN,MI,26,NEW TROY,3557,021
U,MICHIGAN,MI,26,NEWAYGO,,123
U,MICHIGAN,MI,26,NEWAYGO,3490,123
U,MICHIGAN,MI,26,NEWBERRY,3510,095
U,MICHIGAN,MI,26,NEWPORT,3553,115
U,MICHIGAN,MI,26,NILES,3560,021
U,MICHIGAN,MI,26,NISULA,3568,061
U,MICHIGAN,MI,26,NORTH ADAMS,3570,059
U,MICHIGAN,MI,26,NORTH BRADLEY,3575,111
U,MICHIGAN,MI,26,NORTH BRANCH,3580,087
U,MICHIGAN,MI,26,NORTH LAKE,3584,103
U,MICHIGAN,MI,26,NORTH MANITOU,3586,089
U,MICHIGAN,MI,26,NORTH MUSKEGON,3590,121
U,MICHIGAN,MI,26,NORTH STAR,3604,057
U,MICHIGAN,MI,26,NORTH STREET,3605,147
U,MICHIGAN,MI,26,NORTHFIELD TOWNSHIP,3582,161
U,MICHIGAN,MI,26,NORTHLAND,3583,103
U,MICHIGAN,MI,26,NORTHPORT,3600,089
U,MICHIGAN,MI,26,NORTHVILLE,3610,125
U,MICHIGAN,MI,26,NORTHVILLE,3610,163
U,MICHIGAN,MI,26,NORTON SHORES,3615,121
U,MICHIGAN,MI,26,NORVELL,3617,075
U,MICHIGAN,MI,26,NORWAY,3620,043
U,MICHIGAN,MI,26,NOTTAWA,3625,149
U,MICHIGAN,MI,26,NOVI,3628,125
U,MICHIGAN,MI,26,NUNICA,3629,139
U,MICHIGAN,MI,26,OAK GROVE,3631,093
U,MICHIGAN,MI,26,OAK PARK,3641,125
U,MICHIGAN,MI,26,OAKLAND,,125
U,MICHIGAN,MI,26,OAKLAND,3632,125
U,MICHIGAN,MI,26,OAKLEY,3630,145
U,MICHIGAN,MI,26,OCEANA,,127
U,MICHIGAN,MI,26,OCQUEOC,3643,141
U,MICHIGAN,MI,26,ODEN,3644,047
U,MICHIGAN,MI,26,OGEMAW,,129
U,MICHIGAN,MI,26,OKEMOS,3645,065
U,MICHIGAN,MI,26,OLD MISSION,3647,055
U,MICHIGAN,MI,26,OLIVET,3650,045
U,MICHIGAN,MI,26,OMENA,3655,089
U,MICHIGAN,MI,26,OMER,3660,011
U,MICHIGAN,MI,26,ONAWAY,3670,141
U,MICHIGAN,MI,26,ONEKAMA,3680,101
U,MICHIGAN,MI,26,ONONDAGA,3687,065
U,MICHIGAN,MI,26,ONSTED,3690,091
U,MICHIGAN,MI,26,ONTONAGON,,131
U,MICHIGAN,MI,26,ONTONAGON,3700,131
U,MICHIGAN,MI,26,ORCHARD LAKE,3710,125
U,MICHIGAN,MI,26,ORION TOWNSHIP,3712,125
U,MICHIGAN,MI,26,ORLEANS,3715,067
U,MICHIGAN,MI,26,ORTONVILLE,3720,125
U,MICHIGAN,MI,26,OSCEOLA,,133
U,MICHIGAN,MI,26,OSCODA,3725,069
U,MICHIGAN,MI,26,OSCODA,,135
U,MICHIGAN,MI,26,OSHTEMO,3727,077
U,MICHIGAN,MI,26,OSSEO,3728,059
U,MICHIGAN,MI,26,OSSINEKE,3726,007
U,MICHIGAN,MI,26,OTISVILLE,3730,049
U,MICHIGAN,MI,26,OTSEGO,3740,005
U,MICHIGAN,MI,26,OTSEGO,,137
U,MICHIGAN,MI,26,OTTAWA,,139
U,MICHIGAN,MI,26,OTTAWA LAKE,3749,115
U,MICHIGAN,MI,26,OTTER LAKE,3750,049
U,MICHIGAN,MI,26,OTTER LAKE,3750,087
U,MICHIGAN,MI,26,OVERISEL,3755,005
U,MICHIGAN,MI,26,OVID,3760,037
U,MICHIGAN,MI,26,OWENDALE,3770,063
U,MICHIGAN,MI,26,OWOSSO,3780,155
U,MICHIGAN,MI,26,OXBOW,3790,125
U,MICHIGAN,MI,26,OXFORD,3800,125
U,MICHIGAN,MI,26,PAINESDALE,3814,061
U,MICHIGAN,MI,26,PALMER,3816,103
U,MICHIGAN,MI,26,PALMS,3813,151
U,MICHIGAN,MI,26,PALMYRA,3817,091
U,MICHIGAN,MI,26,PALO,3819,067
U,MICHIGAN,MI,26,PARADISE,3818,033
U,MICHIGAN,MI,26,PARCHMENT,3820,077
U,MICHIGAN,MI,26,PARIS,3822,107
U,MICHIGAN,MI,26,PARKVILLE,3825,149
U,MICHIGAN,MI,26,PARMA,3830,075
U,MICHIGAN,MI,26,PATTERSON GARDENS,3840,115
U,MICHIGAN,MI,26,PAULDING,3842,131
U,MICHIGAN,MI,26,PAW PAW,3850,159
U,MICHIGAN,MI,26,PAW PAW LAKE,3860,021
U,MICHIGAN,MI,26,PAYNESVILLE,3862,131
U,MICHIGAN,MI,26,PEARL,3867,005
U,MICHIGAN,MI,26,PEARL BEACH,3868,147
U,MICHIGAN,MI,26,PECK,3870,151
U,MICHIGAN,MI,26,PELKIE,3877,013
U,MICHIGAN,MI,26,PELLSTON,3880,047
U,MICHIGAN,MI,26,PENNFIELD,3885,025
U,MICHIGAN,MI,26,PENTWATER,3890,127
U,MICHIGAN,MI,26,PERKINS,3899,041
U,MICHIGAN,MI,26,PERRINTON,3900,057
U,MICHIGAN,MI,26,PERRONVILLE,3905,109
U,MICHIGAN,MI,26,PERRY,3910,155
U,MICHIGAN,MI,26,PETERSBURG,3920,115
U,MICHIGAN,MI,26,PETOSKEY,3930,047
U,MICHIGAN,MI,26,PEWAMO,3940,067
U,MICHIGAN,MI,26,PICKFORD,3945,097
U,MICHIGAN,MI,26,PICKFORD,3945,033
U,MICHIGAN,MI,26,PIERSON,3950,117
U,MICHIGAN,MI,26,PIGEON,3960,063
U,MICHIGAN,MI,26,PINCKNEY,3970,093
U,MICHIGAN,MI,26,PINCONNING,3980,017
U,MICHIGAN,MI,26,PITTSFORD,3984,059
U,MICHIGAN,MI,26,PLAINFIELD,3986,093
U,MICHIGAN,MI,26,PLAINWELL,3990,005
U,MICHIGAN,MI,26,PLEASANT LAKE,3999,075
U,MICHIGAN,MI,26,PLEASANT RIDGE,4000,125
U,MICHIGAN,MI,26,PLYMOUTH,4010,163
U,MICHIGAN,MI,26,POINTE AUX PINS,4014,097
U,MICHIGAN,MI,26,POMPEII,4017,057
U,MICHIGAN,MI,26,PONTIAC,4020,125
U,MICHIGAN,MI,26,PORT AUSTIN,4040,063
U,MICHIGAN,MI,26,PORT HOPE,4050,063
U,MICHIGAN,MI,26,PORT HURON,4060,147
U,MICHIGAN,MI,26,PORT SANILAC,4080,151
U,MICHIGAN,MI,26,PORT SHELDON,4083,139
U,MICHIGAN,MI,26,PORTAGE,4030,077
U,MICHIGAN,MI,26,PORTLAND,4070,067
U,MICHIGAN,MI,26,POSEN,4090,141
U,MICHIGAN,MI,26,POTTERVILLE,4100,045
U,MICHIGAN,MI,26,POWERS,4110,109
U,MICHIGAN,MI,26,PRATTVILLE,4115,059
U,MICHIGAN,MI,26,PRESCOTT,4120,129
U,MICHIGAN,MI,26,PRESQUE ISLE,,141
U,MICHIGAN,MI,26,PRESQUE ISLE,4121,141
U,MICHIGAN,MI,26,PRINCETON,4122,103
U,MICHIGAN,MI,26,PRUDENVILLE,4123,143
U,MICHIGAN,MI,26,PULLMAN,4125,005
U,MICHIGAN,MI,26,QUAKERTOWN,4126,125
U,MICHIGAN,MI,26,QUINCY,4130,023
U,MICHIGAN,MI,26,QUINNESEC,4132,043
U,MICHIGAN,MI,26,RACO,4135,033
U,MICHIGAN,MI,26,RALPH,4137,043
U,MICHIGAN,MI,26,RAMSAY,4140,053
U,MICHIGAN,MI,26,RAPID CITY,4144,079
U,MICHIGAN,MI,26,RAPID RIVER,4145,041
U,MICHIGAN,MI,26,RAVENNA,4150,121
U,MICHIGAN,MI,26,RAY,4153,099
U,MICHIGAN,MI,26,RAY TOWNSHIP,4154,099
U,MICHIGAN,MI,26,READING,4160,059
U,MICHIGAN,MI,26,REDFORD TOWNSHIP,4166,163
U,MICHIGAN,MI,26,REED CITY,4170,133
U,MICHIGAN,MI,26,REESE,4180,157
U,MICHIGAN,MI,26,REMUS,4188,107
U,MICHIGAN,MI,26,REPUBLIC,4190,103
U,MICHIGAN,MI,26,REXTON,4193,097
U,MICHIGAN,MI,26,RHODES,4195,051
U,MICHIGAN,MI,26,RICHLAND,4200,077
U,MICHIGAN,MI,26,RICHMOND,4210,099
U,MICHIGAN,MI,26,RICHVILLE,4212,157
U,MICHIGAN,MI,26,RIDGEWAY,4213,091
U,MICHIGAN,MI,26,RIGA,4214,091
U,MICHIGAN,MI,26,RIPLEY,4215,061
U,MICHIGAN,MI,26,RIVER ROUGE,4220,163
U,MICHIGAN,MI,26,RIVERDALE,4216,057
U,MICHIGAN,MI,26,RIVERSIDE,4230,021
U,MICHIGAN,MI,26,RIVERVIEW,4240,163
U,MICHIGAN,MI,26,RIVES JUNCTION,4242,075
U,MICHIGAN,MI,26,ROBERTS LANDING,4245,147
U,MICHIGAN,MI,26,ROCHESTER,4250,125
U,MICHIGAN,MI,26,ROCHESTER HILLS,4251,125
U,MICHIGAN,MI,26,ROCK,4257,041
U,MICHIGAN,MI,26,ROCKFORD,4260,081
U,MICHIGAN,MI,26,ROCKLAND,4265,131
U,MICHIGAN,MI,26,ROCKWOOD,4270,163
U,MICHIGAN,MI,26,RODNEY,4275,107
U,MICHIGAN,MI,26,ROGERS CITY,4280,141
U,MICHIGAN,MI,26,ROLLIN,4282,091
U,MICHIGAN,MI,26,ROMEO,4290,099
U,MICHIGAN,MI,26,ROMULUS,4295,163
U,MICHIGAN,MI,26,ROOSEVELT PARK,4300,121
U,MICHIGAN,MI,26,ROSCOMMON,,143
U,MICHIGAN,MI,26,ROSCOMMON,4310,143
U,MICHIGAN,MI,26,ROSE CITY,4320,129
U,MICHIGAN,MI,26,ROSEBUSH,4315,073
U,MICHIGAN,MI,26,ROSEVILLE,4330,099
U,MICHIGAN,MI,26,ROTHBURY,4332,127
U,MICHIGAN,MI,26,ROYAL OAK,4340,125
U,MICHIGAN,MI,26,RUBY,4344,147
U,MICHIGAN,MI,26,RUDYARD,4345,033
U,MICHIGAN,MI,26,RUMELY,4347,003
U,MICHIGAN,MI,26,RUTH,4348,063
U,MICHIGAN,MI,26,SAGINAW,,145
U,MICHIGAN,MI,26,SAGINAW,4350,145
U,MICHIGAN,MI,26,SAGOLA,4352,043
U,MICHIGAN,MI,26,SALEM,4426,161
U,MICHIGAN,MI,26,SALINE,4430,161
U,MICHIGAN,MI,26,SAMARIA,4434,115
U,MICHIGAN,MI,26,SAND CREEK,4439,091
U,MICHIGAN,MI,26,SAND LAKE,4440,081
U,MICHIGAN,MI,26,SANDS,4447,103
U,MICHIGAN,MI,26,SANDSTONE,4448,075
U,MICHIGAN,MI,26,SANDUSKY,4450,151
U,MICHIGAN,MI,26,SANFORD,4451,111
U,MICHIGAN,MI,26,SANILAC,,151
U,MICHIGAN,MI,26,SARANAC,4460,067
U,MICHIGAN,MI,26,SAUGATUCK,4470,005
U,MICHIGAN,MI,26,SAULT STE MARIE,4480,033
U,MICHIGAN,MI,26,SAWYER,4485,021
U,MICHIGAN,MI,26,SCHAFFER,4488,041
U,MICHIGAN,MI,26,SCHOOLCRAFT,,153
U,MICHIGAN,MI,26,SCHOOLCRAFT,4490,077
U,MICHIGAN,MI,26,SCOTTDALE,4498,021
U,MICHIGAN,MI,26,SCOTTS,4499,077
U,MICHIGAN,MI,26,SCOTTVILLE,4500,105
U,MICHIGAN,MI,26,SEARS,4506,133
U,MICHIGAN,MI,26,SEBEWAING,4510,063
U,MICHIGAN,MI,26,SELFRIDGE ANGB,4515,099
U,MICHIGAN,MI,26,SENECA,4516,091
U,MICHIGAN,MI,26,SENEY,4517,153
U,MICHIGAN,MI,26,SHAFTSBURG,4519,155
U,MICHIGAN,MI,26,SHELBY,4521,099
U,MICHIGAN,MI,26,SHELBY TOWNSHIP,4520,127
U,MICHIGAN,MI,26,SHELBYVILLE,4522,005
U,MICHIGAN,MI,26,SHELDON,4524,163
U,MICHIGAN,MI,26,SHEPHERD,4530,073
U,MICHIGAN,MI,26,SHERIDAN,4540,117
U,MICHIGAN,MI,26,SHERWOOD,4550,023
U,MICHIGAN,MI,26,SHIAWASSEE,,155
U,MICHIGAN,MI,26,SHINGLETON,4553,003
U,MICHIGAN,MI,26,SHOREHAM,4560,021
U,MICHIGAN,MI,26,SIDNAW,4561,061
U,MICHIGAN,MI,26,SIDNEY,4566,117
U,MICHIGAN,MI,26,SILVERWOOD,4555,157
U,MICHIGAN,MI,26,SILVERWOOD,4555,087
U,MICHIGAN,MI,26,SISTER LAKES,4556,159
U,MICHIGAN,MI,26,SIX LAKES,4557,117
U,MICHIGAN,MI,26,SKANDIA,4562,103
U,MICHIGAN,MI,26,SKANEE,4565,013
U,MICHIGAN,MI,26,SMITHS CREEK,4563,147
U,MICHIGAN,MI,26,SMYRNA,4558,067
U,MICHIGAN,MI,26,SNOVER,4559,151
U,MICHIGAN,MI,26,SODUS,4564,021
U,MICHIGAN,MI,26,SOMERSET,4574,059
U,MICHIGAN,MI,26,SOMERSET CENTER,4573,059
U,MICHIGAN,MI,26,SOUTH BOARDMAN,4572,079
U,MICHIGAN,MI,26,SOUTH HAVEN,4570,159
U,MICHIGAN,MI,26,SOUTH LYON,4590,125
U,MICHIGAN,MI,26,SOUTH MANITOU,4595,089
U,MICHIGAN,MI,26,SOUTH MONROE,4600,115
U,MICHIGAN,MI,26,SOUTH RANGE,4620,061
U,MICHIGAN,MI,26,SOUTH ROCKWOOD,4626,115
U,MICHIGAN,MI,26,SOUTHBRANCH,4568,129
U,MICHIGAN,MI,26,SOUTHFIELD,4567,125
U,MICHIGAN,MI,26,SOUTHGATE,4571,163
U,MICHIGAN,MI,26,SOUTHLAND,4580,075
U,MICHIGAN,MI,26,SPALDING,4628,109
U,MICHIGAN,MI,26,SPARLINGVILLE,4630,147
U,MICHIGAN,MI,26,SPARTA,4640,081
U,MICHIGAN,MI,26,SPRING ARBOR,4648,075
U,MICHIGAN,MI,26,SPRING LAKE,4660,139
U,MICHIGAN,MI,26,SPRINGFIELD,4649,025
U,MICHIGAN,MI,26,SPRINGPORT,4670,075
U,MICHIGAN,MI,26,SPRINGVILLE,4671,091
U,MICHIGAN,MI,26,SPRUCE,4675,001
U,MICHIGAN,MI,26,ST CLAIR,,147
